date,total_precipitation,rain_only,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,surface_pressure,humidity
2025-01-07 00:00:00+07:00,0.0,0.0,0.322,0.274,0.416,0.395,1007.2219,95.619644
2025-01-07 01:00:00+07:00,0.0,0.0,0.322,0.274,0.416,0.395,1006.8228,92.51503
2025-01-07 02:00:00+07:00,0.0,0.0,0.322,0.274,0.416,0.395,1006.3229,88.679565
2025-01-07 03:00:00+07:00,0.0,0.0,0.322,0.274,0.416,0.395,1005.9227,88.936554
2025-01-07 04:00:00+07:00,0.0,0.0,0.321,0.274,0.416,0.395,1006.0202,89.72595
2025-01-07 05:00:00+07:00,0.0,0.0,0.321,0.274,0.416,0.395,1006.4188,89.17563
2025-01-07 06:00:00+07:00,0.0,0.0,0.321,0.274,0.416,0.395,1007.2177,87.83933
2025-01-07 07:00:00+07:00,0.0,0.0,0.32,0.274,0.416,0.395,1007.9207,86.31205
2025-01-07 08:00:00+07:00,0.0,0.0,0.288,0.272,0.421,0.395,1008.0338,80.23569
2025-01-07 09:00:00+07:00,0.0,0.0,0.284,0.272,0.421,0.395,1008.3453,70.72043
2025-01-07 10:00:00+07:00,0.1,0.1,0.279,0.273,0.421,0.395,1008.25104,68.56417
2025-01-07 11:00:00+07:00,0.0,0.0,0.272,0.273,0.421,0.395,1007.56195,63.855064
2025-01-07 12:00:00+07:00,4.8,4.8,0.326,0.273,0.421,0.395,1007.24396,74.58451
2025-01-07 13:00:00+07:00,1.2,1.2,0.335,0.273,0.421,0.395,1005.85474,72.128624
2025-01-07 14:00:00+07:00,0.0,0.0,0.327,0.273,0.421,0.395,1004.76544,68.36365
2025-01-07 15:00:00+07:00,0.3,0.3,0.325,0.273,0.421,0.395,1004.258,71.91218
2025-01-07 16:00:00+07:00,9.8,9.8,0.372,0.273,0.421,0.395,1004.6499,76.87974
2025-01-07 17:00:00+07:00,3.6,3.6,0.372,0.273,0.421,0.395,1005.72906,86.36423
2025-01-07 18:00:00+07:00,3.2,3.2,0.372,0.274,0.421,0.395,1006.7238,88.16925
2025-01-07 19:00:00+07:00,0.2,0.2,0.373,0.274,0.421,0.395,1007.3249,89.53236
2025-01-07 20:00:00+07:00,0.2,0.2,0.331,0.274,0.394,0.395,1007.4328,84.92119
2025-01-07 21:00:00+07:00,0.0,0.0,0.33,0.274,0.394,0.395,1007.9296,86.69016
2025-01-07 22:00:00+07:00,1.1,1.1,0.342,0.274,0.394,0.395,1008.6212,88.44816
2025-01-07 23:00:00+07:00,6.0,6.0,0.42,0.274,0.394,0.395,1008.4131,95.01585
2025-01-08 00:00:00+07:00,0.2,0.2,0.422,0.275,0.394,0.395,1008.3136,95.017715
2025-01-08 01:00:00+07:00,0.3,0.3,0.424,0.275,0.394,0.395,1007.61346,94.435974
2025-01-08 02:00:00+07:00,2.2,2.2,0.451,0.276,0.394,0.395,1007.1098,95.853485
2025-01-08 03:00:00+07:00,0.1,0.1,0.45,0.277,0.394,0.395,1006.8126,94.42173
2025-01-08 04:00:00+07:00,2.0,2.0,0.456,0.278,0.394,0.395,1007.01025,95.85499
2025-01-08 05:00:00+07:00,2.3,2.3,0.456,0.279,0.394,0.395,1007.2086,97.01923
2025-01-08 06:00:00+07:00,0.7,0.7,0.453,0.28,0.394,0.395,1007.80707,96.724236
