date,total_precipitation,rain_only,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,surface_pressure,humidity
2025-06-11 00:00:00+07:00,0.0,0.0,0.273,0.274,0.283,0.391,1007.6198,87.607475
2025-06-11 01:00:00+07:00,0.0,0.0,0.273,0.274,0.283,0.391,1006.92065,88.131775
2025-06-11 02:00:00+07:00,0.0,0.0,0.273,0.274,0.283,0.391,1006.2214,87.59445
2025-06-11 03:00:00+07:00,0.0,0.0,0.273,0.274,0.283,0.391,1006.2211,87.85639
2025-06-11 04:00:00+07:00,0.0,0.0,0.273,0.274,0.283,0.391,1006.12006,88.9131
2025-06-11 05:00:00+07:00,0.0,0.0,0.272,0.274,0.283,0.391,1006.2189,89.44304
2025-06-11 06:00:00+07:00,0.0,0.0,0.272,0.274,0.283,0.391,1006.817,89.43928
2025-06-11 07:00:00+07:00,0.0,0.0,0.272,0.274,0.283,0.391,1007.31915,89.744156
2025-06-11 08:00:00+07:00,0.0,0.0,0.273,0.274,0.283,0.391,1007.1357,84.444534
2025-06-11 09:00:00+07:00,0.0,0.0,0.27,0.274,0.283,0.391,1007.44824,75.14762
2025-06-11 10:00:00+07:00,0.1,0.1,0.267,0.274,0.283,0.391,1007.55664,66.64177
2025-06-11 11:00:00+07:00,1.2,1.2,0.274,0.274,0.283,0.391,1007.6581,62.399555
2025-06-11 12:00:00+07:00,0.4,0.4,0.273,0.274,0.283,0.391,1006.6566,66.79318
2025-06-11 13:00:00+07:00,0.0,0.0,0.267,0.274,0.283,0.391,1005.7638,66.75177
2025-06-11 14:00:00+07:00,0.2,0.2,0.263,0.274,0.283,0.391,1004.76544,68.5688
2025-06-11 15:00:00+07:00,0.1,0.1,0.259,0.274,0.283,0.391,1004.0672,66.95261
2025-06-11 16:00:00+07:00,0.6,0.6,0.263,0.274,0.283,0.391,1004.3509,76.887215
2025-06-11 17:00:00+07:00,0.0,0.0,0.261,0.274,0.283,0.391,1004.74774,79.41601
2025-06-11 18:00:00+07:00,0.0,0.0,0.26,0.274,0.283,0.391,1005.3444,82.036804
2025-06-11 19:00:00+07:00,0.0,0.0,0.259,0.274,0.283,0.391,1006.23944,85.74807
2025-06-11 20:00:00+07:00,0.0,0.0,0.256,0.274,0.283,0.391,1006.44025,85.50733
2025-06-11 21:00:00+07:00,0.0,0.0,0.256,0.274,0.283,0.391,1006.9342,86.46775
2025-06-11 22:00:00+07:00,0.0,0.0,0.255,0.274,0.283,0.391,1007.5314,87.22542
2025-06-11 23:00:00+07:00,0.0,0.0,0.255,0.274,0.283,0.391,1007.231,87.47409
2025-06-12 00:00:00+07:00,0.0,0.0,0.255,0.274,0.283,0.391,1007.0301,87.461006
2025-06-12 01:00:00+07:00,0.0,0.0,0.254,0.274,0.283,0.391,1006.63,87.71108
2025-06-12 02:00:00+07:00,0.0,0.0,0.254,0.274,0.283,0.391,1006.52936,88.22716
2025-06-12 03:00:00+07:00,0.0,0.0,0.254,0.274,0.283,0.391,1006.229,88.747086
2025-06-12 04:00:00+07:00,0.0,0.0,0.254,0.274,0.283,0.391,1006.2265,91.4296
2025-06-12 05:00:00+07:00,0.0,0.0,0.254,0.274,0.283,0.391,1006.624,91.142746
2025-06-12 06:00:00+07:00,0.0,0.0,0.254,0.274,0.283,0.391,1007.1195,93.899666
2025-06-12 07:00:00+07:00,0.0,0.0,0.254,0.274,0.283,0.391,1007.7209,93.6336
2025-06-12 08:00:00+07:00,0.0,0.0,0.253,0.274,0.283,0.391,1007.53424,85.96579
2025-06-12 09:00:00+07:00,0.0,0.0,0.25,0.274,0.283,0.391,1007.5474,75.58383
2025-06-12 10:00:00+07:00,0.0,0.0,0.245,0.274,0.283,0.391,1007.0577,67.04497
2025-06-12 11:00:00+07:00,0.0,0.0,0.239,0.274,0.283,0.391,1006.86566,60.916435
2025-06-12 12:00:00+07:00,0.0,0.0,0.233,0.274,0.283,0.391,1006.1725,57.34054
2025-06-12 13:00:00+07:00,0.0,0.0,0.226,0.274,0.283,0.391,1005.2764,57.076653
2025-06-12 14:00:00+07:00,0.0,0.0,0.22,0.274,0.283,0.391,1004.2815,56.496674
2025-06-12 15:00:00+07:00,0.0,0.0,0.215,0.274,0.283,0.391,1004.0773,57.88758
2025-06-12 16:00:00+07:00,0.5,0.5,0.217,0.274,0.283,0.391,1004.4673,62.67618
2025-06-12 17:00:00+07:00,0.2,0.2,0.218,0.274,0.283,0.391,1004.7632,68.09133
2025-06-12 18:00:00+07:00,0.3,0.3,0.22,0.274,0.283,0.391,1005.6473,77.79372
2025-06-12 19:00:00+07:00,0.0,0.0,0.22,0.274,0.283,0.391,1006.6412,82.270676
2025-06-12 20:00:00+07:00,0.0,0.0,0.217,0.274,0.283,0.391,1007.64667,72.88907
2025-06-12 21:00:00+07:00,0.0,0.0,0.216,0.274,0.283,0.391,1008.44025,78.941086
2025-06-12 22:00:00+07:00,0.0,0.0,0.216,0.274,0.283,0.391,1008.8357,82.99515
2025-06-12 23:00:00+07:00,0.0,0.0,0.216,0.274,0.283,0.391,1008.93225,85.212074
2025-06-13 00:00:00+07:00,0.0,0.0,0.215,0.274,0.283,0.391,1009.02985,85.43747
2025-06-13 01:00:00+07:00,0.0,0.0,0.215,0.274,0.283,0.391,1008.72833,85.14588
2025-06-13 02:00:00+07:00,0.0,0.0,0.215,0.274,0.283,0.391,1008.02747,84.603355
2025-06-13 03:00:00+07:00,0.0,0.0,0.215,0.274,0.283,0.391,1007.4272,84.57691
2025-06-13 04:00:00+07:00,0.0,0.0,0.215,0.274,0.283,0.391,1007.62427,86.87344
2025-06-13 05:00:00+07:00,0.0,0.0,0.215,0.274,0.283,0.391,1007.9223,86.070076
2025-06-13 06:00:00+07:00,0.0,0.0,0.215,0.274,0.283,0.391,1008.31647,89.46548
2025-06-13 07:00:00+07:00,0.0,0.0,0.214,0.274,0.283,0.391,1009.21747,88.95604
2025-06-13 08:00:00+07:00,0.0,0.0,0.212,0.274,0.283,0.391,1009.8339,80.79181
2025-06-13 09:00:00+07:00,0.0,0.0,0.209,0.274,0.283,0.391,1010.0472,70.01753
2025-06-13 10:00:00+07:00,0.0,0.0,0.205,0.274,0.283,0.391,1009.25854,58.479523
2025-06-13 11:00:00+07:00,0.0,0.0,0.2,0.274,0.283,0.39,1008.9655,51.48071
2025-06-13 12:00:00+07:00,0.0,0.0,0.195,0.274,0.283,0.39,1008.0702,48.06656
2025-06-13 13:00:00+07:00,0.0,0.0,0.19,0.274,0.283,0.39,1007.27527,47.459595
2025-06-13 14:00:00+07:00,0.0,0.0,0.186,0.274,0.283,0.39,1006.479,45.822582
2025-06-13 15:00:00+07:00,0.0,0.0,0.183,0.274,0.283,0.39,1005.8816,46.302383
2025-06-13 16:00:00+07:00,0.0,0.0,0.18,0.274,0.283,0.39,1005.5802,48.262344
2025-06-13 17:00:00+07:00,0.0,0.0,0.178,0.274,0.283,0.39,1005.6756,50.834553
2025-06-13 18:00:00+07:00,0.0,0.0,0.177,0.274,0.283,0.39,1006.26434,59.909916
2025-06-13 19:00:00+07:00,0.0,0.0,0.177,0.274,0.283,0.39,1007.3545,63.99826
2025-06-13 20:00:00+07:00,0.0,0.0,0.166,0.274,0.283,0.39,1008.15546,58.114166
2025-06-13 21:00:00+07:00,0.0,0.0,0.165,0.274,0.283,0.39,1008.751,61.8673
2025-06-13 22:00:00+07:00,0.0,0.0,0.165,0.274,0.283,0.39,1009.2465,65.2487
2025-06-13 23:00:00+07:00,0.0,0.0,0.165,0.274,0.283,0.39,1009.34265,69.21723
2025-06-14 00:00:00+07:00,0.0,0.0,0.165,0.274,0.283,0.39,1009.0372,73.613716
2025-06-14 01:00:00+07:00,0.0,0.0,0.165,0.274,0.283,0.39,1008.1339,77.854004
2025-06-14 02:00:00+07:00,0.0,0.0,0.165,0.274,0.283,0.39,1007.63214,79.70567
