date,total_precipitation,rain_only,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,surface_pressure,humidity
2025-11-13 00:00:00+07:00,0.0,0.0,0.389,0.312,0.26,0.384,1008.2207,84.25155
2025-11-13 01:00:00+07:00,0.0,0.0,0.383,0.31,0.26,0.384,1007.3255,82.52363
2025-11-13 02:00:00+07:00,0.0,0.0,0.382,0.31,0.26,0.384,1007.2253,83.779785
2025-11-13 03:00:00+07:00,0.0,0.0,0.382,0.31,0.26,0.384,1007.2244,86.07973
2025-11-13 04:00:00+07:00,0.0,0.0,0.381,0.311,0.26,0.384,1007.22253,86.84138
2025-11-13 05:00:00+07:00,0.0,0.0,0.381,0.311,0.26,0.384,1008.11975,87.09119
2025-11-13 06:00:00+07:00,0.0,0.0,0.38,0.311,0.26,0.384,1008.3197,86.3073
2025-11-13 07:00:00+07:00,0.0,0.0,0.387,0.308,0.26,0.384,1009.42175,87.94548
2025-11-13 08:00:00+07:00,0.0,0.0,0.385,0.308,0.26,0.384,1009.72626,85.14588
2025-11-13 09:00:00+07:00,0.1,0.1,0.383,0.308,0.26,0.384,1009.8296,82.42858
2025-11-13 10:00:00+07:00,0.2,0.2,0.38,0.308,0.26,0.384,1009.82983,79.98729
2025-11-13 11:00:00+07:00,0.4,0.4,0.379,0.308,0.26,0.384,1009.6335,77.904785
2025-11-13 12:00:00+07:00,0.7,0.7,0.382,0.308,0.26,0.384,1008.63824,76.112595
2025-11-13 13:00:00+07:00,0.1,0.1,0.377,0.294,0.26,0.384,1008.2331,81.69355
2025-11-13 14:00:00+07:00,0.4,0.4,0.378,0.294,0.26,0.384,1006.8439,78.47574
2025-11-13 15:00:00+07:00,0.9,0.9,0.384,0.294,0.26,0.384,1006.3376,82.19888
2025-11-13 16:00:00+07:00,0.1,0.1,0.382,0.294,0.26,0.384,1006.2404,78.850655
2025-11-13 17:00:00+07:00,0.0,0.0,0.38,0.294,0.26,0.384,1006.73517,81.183914
2025-11-13 18:00:00+07:00,0.0,0.0,0.379,0.294,0.26,0.384,1007.0301,82.84472
2025-11-13 19:00:00+07:00,0.0,0.0,0.412,0.315,0.259,0.384,1007.6264,81.30383
2025-11-13 20:00:00+07:00,0.0,0.0,0.41,0.316,0.259,0.384,1007.92554,82.29132
2025-11-13 21:00:00+07:00,0.0,0.0,0.409,0.316,0.259,0.384,1008.62317,83.03206
2025-11-13 22:00:00+07:00,0.0,0.0,0.408,0.316,0.259,0.384,1008.6206,84.51319
2025-11-13 23:00:00+07:00,0.4,0.4,0.411,0.316,0.259,0.384,1008.31805,87.60315
2025-11-14 00:00:00+07:00,0.3,0.3,0.413,0.316,0.259,0.384,1008.1163,88.91698
2025-11-14 01:00:00+07:00,0.1,0.1,0.4,0.316,0.259,0.384,1007.71576,92.195244
2025-11-14 02:00:00+07:00,0.1,0.1,0.401,0.316,0.259,0.384,1006.8155,91.62089
2025-11-14 03:00:00+07:00,0.1,0.1,0.401,0.316,0.259,0.384,1006.414,91.32464
2025-11-14 04:00:00+07:00,0.1,0.1,0.401,0.316,0.259,0.384,1006.51544,90.78367
2025-11-14 05:00:00+07:00,0.2,0.2,0.403,0.316,0.259,0.384,1006.9143,91.33398
2025-11-14 06:00:00+07:00,0.3,0.3,0.406,0.317,0.259,0.384,1007.61285,91.61187
2025-11-14 07:00:00+07:00,0.7,0.7,0.407,0.315,0.26,0.384,1008.22046,87.63348
2025-11-14 08:00:00+07:00,0.0,0.0,0.406,0.315,0.26,0.384,1008.7251,86.39261
2025-11-14 09:00:00+07:00,0.0,0.0,0.402,0.315,0.26,0.384,1008.4342,81.72429
2025-11-14 10:00:00+07:00,0.1,0.1,0.396,0.316,0.26,0.384,1007.94415,74.625145
2025-11-14 11:00:00+07:00,0.2,0.2,0.391,0.316,0.26,0.384,1007.64667,72.669624
2025-11-14 12:00:00+07:00,1.4,1.4,0.401,0.316,0.26,0.384,1006.7475,75.99968
2025-11-14 13:00:00+07:00,1.3,1.3,0.382,0.316,0.26,0.384,1006.63446,79.47154
2025-11-14 14:00:00+07:00,0.8,0.8,0.39,0.316,0.26,0.384,1005.9306,86.64856
2025-11-14 15:00:00+07:00,1.0,1.0,0.4,0.316,0.26,0.384,1005.33093,89.82011
2025-11-14 16:00:00+07:00,0.3,0.3,0.403,0.316,0.26,0.384,1005.1325,88.762886
2025-11-14 17:00:00+07:00,0.5,0.5,0.406,0.316,0.26,0.384,1005.52875,89.53603
2025-11-14 18:00:00+07:00,0.1,0.1,0.406,0.316,0.26,0.384,1006.22736,87.140686
2025-11-14 19:00:00+07:00,0.0,0.0,0.455,0.325,0.26,0.384,1006.62976,85.61986
2025-11-14 20:00:00+07:00,0.1,0.1,0.453,0.326,0.26,0.384,1007.22754,85.34692
2025-11-14 21:00:00+07:00,0.6,0.6,0.457,0.327,0.26,0.384,1008.0253,84.56633
2025-11-14 22:00:00+07:00,0.6,0.6,0.461,0.328,0.26,0.384,1008.42224,85.04846
2025-11-14 23:00:00+07:00,0.2,0.2,0.46,0.329,0.26,0.384,1008.42163,85.03813
2025-11-15 00:00:00+07:00,0.0,0.0,0.457,0.33,0.26,0.384,1007.8225,84.00684
2025-11-15 01:00:00+07:00,0.0,0.0,0.452,0.33,0.26,0.384,1007.4158,91.358795
2025-11-15 02:00:00+07:00,2.3,2.3,0.479,0.332,0.26,0.384,1006.81647,93.87525
2025-11-15 03:00:00+07:00,0.6,0.6,0.482,0.334,0.26,0.384,1006.2179,93.59432
2025-11-15 04:00:00+07:00,0.1,0.1,0.478,0.336,0.26,0.384,1006.41595,93.86637
2025-11-15 05:00:00+07:00,0.0,0.0,0.473,0.337,0.26,0.384,1006.61554,93.582695
2025-11-15 06:00:00+07:00,0.0,0.0,0.469,0.339,0.26,0.384,1007.41675,90.81329
2025-11-15 07:00:00+07:00,0.0,0.0,0.441,0.333,0.26,0.384,1007.42584,86.89172
2025-11-15 08:00:00+07:00,0.0,0.0,0.437,0.333,0.26,0.384,1007.94006,78.447426
2025-11-15 09:00:00+07:00,0.0,0.0,0.431,0.333,0.26,0.384,1008.3516,68.17064
2025-11-15 10:00:00+07:00,0.1,0.1,0.424,0.333,0.26,0.384,1008.3576,63.963303
2025-11-15 11:00:00+07:00,0.1,0.1,0.416,0.333,0.26,0.384,1007.86115,65.796295
2025-11-15 12:00:00+07:00,0.1,0.1,0.407,0.334,0.26,0.384,1006.8644,65.63965
2025-11-15 13:00:00+07:00,0.2,0.2,0.398,0.334,0.26,0.384,1006.4589,62.916176
2025-11-15 14:00:00+07:00,0.2,0.2,0.394,0.334,0.26,0.384,1005.75995,67.03502
2025-11-15 15:00:00+07:00,0.0,0.0,0.389,0.334,0.26,0.384,1005.3554,70.40385
2025-11-15 16:00:00+07:00,0.3,0.3,0.389,0.334,0.26,0.384,1005.45233,72.485435
2025-11-15 17:00:00+07:00,0.1,0.1,0.388,0.334,0.26,0.384,1006.2416,79.35466
2025-11-15 18:00:00+07:00,0.1,0.1,0.388,0.334,0.26,0.384,1007.0378,82.972145
