date,total_precipitation,rain_only,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,surface_pressure,humidity
2025-03-10 00:00:00+07:00,0.0,0.0,0.442,0.392,0.28,0.394,1008.4137,97.92221
2025-03-10 01:00:00+07:00,0.0,0.0,0.441,0.392,0.28,0.394,1007.7148,97.921455
2025-03-10 02:00:00+07:00,0.0,0.0,0.44,0.392,0.28,0.394,1007.5152,97.334564
2025-03-10 03:00:00+07:00,0.0,0.0,0.44,0.392,0.28,0.394,1007.4154,96.75078
2025-03-10 04:00:00+07:00,0.0,0.0,0.439,0.392,0.28,0.394,1007.81305,97.32964
2025-03-10 05:00:00+07:00,0.0,0.0,0.439,0.392,0.28,0.394,1008.0123,97.328606
2025-03-10 06:00:00+07:00,0.0,0.0,0.438,0.393,0.28,0.394,1008.50903,97.02914
2025-03-10 07:00:00+07:00,0.0,0.0,0.438,0.393,0.28,0.394,1009.31415,93.328804
2025-03-10 08:00:00+07:00,0.0,0.0,0.422,0.394,0.283,0.394,1009.82635,86.699425
2025-03-10 09:00:00+07:00,0.0,0.0,0.418,0.394,0.283,0.394,1010.2356,80.84301
2025-03-10 10:00:00+07:00,0.4,0.4,0.415,0.394,0.283,0.394,1010.04297,77.431076
2025-03-10 11:00:00+07:00,10.2,10.2,0.458,0.395,0.283,0.394,1009.6341,80.54309
2025-03-10 12:00:00+07:00,2.3,2.3,0.455,0.395,0.283,0.394,1008.6355,81.503784
2025-03-10 13:00:00+07:00,0.2,0.2,0.453,0.395,0.283,0.394,1007.9391,79.37514
2025-03-10 14:00:00+07:00,0.0,0.0,0.446,0.395,0.283,0.394,1007.1481,77.87333
2025-03-10 15:00:00+07:00,0.1,0.1,0.439,0.396,0.283,0.394,1006.55426,75.01856
2025-03-10 16:00:00+07:00,0.0,0.0,0.435,0.396,0.283,0.394,1006.3499,74.681885
2025-03-10 17:00:00+07:00,0.6,0.6,0.439,0.396,0.283,0.394,1006.6367,83.18704
2025-03-10 18:00:00+07:00,0.0,0.0,0.437,0.396,0.283,0.394,1007.03143,88.00012
2025-03-10 19:00:00+07:00,0.0,0.0,0.436,0.396,0.283,0.394,1007.72687,89.02586
2025-03-10 20:00:00+07:00,0.0,0.0,0.421,0.394,0.28,0.394,1008.1292,87.47409
2025-03-10 21:00:00+07:00,0.0,0.0,0.421,0.394,0.28,0.394,1008.5268,88.51286
2025-03-10 22:00:00+07:00,0.0,0.0,0.42,0.394,0.28,0.394,1008.5268,88.24775
2025-03-10 23:00:00+07:00,0.0,0.0,0.42,0.394,0.28,0.394,1008.8255,88.77078
2025-03-11 00:00:00+07:00,0.0,0.0,0.42,0.394,0.28,0.394,1008.62665,88.24775
2025-03-11 01:00:00+07:00,0.0,0.0,0.419,0.394,0.28,0.394,1007.8267,89.293526
2025-03-11 02:00:00+07:00,0.0,0.0,0.419,0.394,0.28,0.394,1006.7267,89.8093
2025-03-11 03:00:00+07:00,0.0,0.0,0.419,0.394,0.28,0.394,1006.4257,90.87857
2025-03-11 04:00:00+07:00,0.0,0.0,0.419,0.394,0.28,0.394,1006.524,92.242744
2025-03-11 05:00:00+07:00,0.0,0.0,0.419,0.394,0.28,0.394,1006.9234,91.96875
2025-03-11 06:00:00+07:00,0.0,0.0,0.419,0.394,0.28,0.394,1007.22375,90.60236
2025-03-11 07:00:00+07:00,0.0,0.0,0.418,0.394,0.28,0.394,1008.0246,90.62901
2025-03-11 08:00:00+07:00,0.0,0.0,0.411,0.395,0.28,0.394,1008.63806,79.38199
2025-03-11 09:00:00+07:00,0.0,0.0,0.406,0.395,0.28,0.394,1008.9484,70.201096
2025-03-11 10:00:00+07:00,0.0,0.0,0.4,0.395,0.28,0.394,1008.95447,66.260925
2025-03-11 11:00:00+07:00,0.1,0.1,0.393,0.395,0.28,0.394,1008.3582,68.15906
2025-03-11 12:00:00+07:00,4.2,4.2,0.436,0.394,0.28,0.394,1007.4461,75.99968
2025-03-11 13:00:00+07:00,0.1,0.1,0.43,0.394,0.28,0.394,1006.5549,74.1434
2025-03-11 14:00:00+07:00,0.1,0.1,0.425,0.394,0.28,0.394,1005.75934,73.54813
2025-03-11 15:00:00+07:00,0.2,0.2,0.421,0.394,0.28,0.394,1005.0573,75.919495
2025-03-11 16:00:00+07:00,1.1,1.1,0.429,0.394,0.28,0.394,1005.2559,73.659676
2025-03-11 17:00:00+07:00,0.7,0.7,0.435,0.395,0.28,0.394,1005.54645,79.1851
2025-03-11 18:00:00+07:00,0.0,0.0,0.434,0.395,0.28,0.394,1006.04297,81.79165
2025-03-11 19:00:00+07:00,0.0,0.0,0.433,0.395,0.28,0.394,1006.73553,86.99601
2025-03-11 20:00:00+07:00,0.0,0.0,0.438,0.397,0.28,0.394,1007.3397,84.01042
2025-03-11 21:00:00+07:00,0.0,0.0,0.437,0.397,0.28,0.394,1007.9372,85.50733
2025-03-11 22:00:00+07:00,1.2,1.2,0.45,0.397,0.281,0.394,1008.62854,86.95532
2025-03-11 23:00:00+07:00,1.9,1.9,0.457,0.398,0.281,0.394,1008.6243,90.36432
2025-03-12 00:00:00+07:00,1.8,1.8,0.456,0.398,0.281,0.394,1008.2172,93.61748
2025-03-12 01:00:00+07:00,2.2,2.2,0.455,0.398,0.281,0.394,1007.8144,96.74955
2025-03-12 02:00:00+07:00,4.4,4.4,0.454,0.399,0.281,0.394,1007.5105,99.09983
2025-03-12 03:00:00+07:00,4.2,4.2,0.453,0.399,0.281,0.394,1007.31036,97.31872
2025-03-12 04:00:00+07:00,0.2,0.2,0.452,0.399,0.281,0.394,1006.7125,95.8611
