date,total_precipitation,rain_only,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,surface_pressure,humidity
2025-12-14 00:00:00+07:00,0.0,0.0,0.177,0.262,0.263,0.383,1006.1349,79.9406
2025-12-14 01:00:00+07:00,0.0,0.0,0.175,0.262,0.263,0.383,1005.93494,81.39797
2025-12-14 02:00:00+07:00,0.0,0.0,0.175,0.262,0.263,0.383,1005.2336,81.594696
2025-12-14 03:00:00+07:00,0.0,0.0,0.174,0.262,0.263,0.383,1004.7304,83.02051
2025-12-14 04:00:00+07:00,0.1,0.1,0.175,0.262,0.263,0.383,1005.02893,83.00315
2025-12-14 05:00:00+07:00,0.0,0.0,0.175,0.262,0.263,0.383,1005.5247,84.996796
2025-12-14 06:00:00+07:00,0.1,0.1,0.177,0.262,0.263,0.383,1006.6213,84.717575
2025-12-14 07:00:00+07:00,3.5,3.5,0.224,0.262,0.263,0.383,1007.3286,82.57693
2025-12-14 08:00:00+07:00,0.0,0.0,0.222,0.262,0.263,0.383,1007.4347,78.78772
2025-12-14 09:00:00+07:00,0.0,0.0,0.22,0.262,0.263,0.383,1007.53894,75.84413
2025-12-14 10:00:00+07:00,0.0,0.0,0.216,0.262,0.263,0.383,1006.9509,68.69495
2025-12-14 11:00:00+07:00,0.0,0.0,0.212,0.262,0.263,0.383,1006.15955,63.87846
2025-12-14 12:00:00+07:00,0.2,0.2,0.21,0.262,0.263,0.383,1005.06354,60.911053
2025-12-14 13:00:00+07:00,0.0,0.0,0.203,0.262,0.263,0.383,1004.47107,57.69996
2025-12-14 14:00:00+07:00,0.1,0.1,0.199,0.262,0.263,0.383,1003.7719,57.50091
2025-12-14 15:00:00+07:00,0.0,0.0,0.196,0.262,0.263,0.383,1003.1672,61.45849
2025-12-14 16:00:00+07:00,0.0,0.0,0.194,0.262,0.263,0.383,1003.26117,65.123024
2025-12-14 17:00:00+07:00,0.0,0.0,0.192,0.262,0.263,0.383,1003.7517,71.94431
2025-12-14 18:00:00+07:00,0.0,0.0,0.191,0.262,0.263,0.383,1004.7441,76.519905
2025-12-14 19:00:00+07:00,0.0,0.0,0.18,0.262,0.263,0.383,1005.543,75.386505
