date,total_precipitation,rain_only,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,surface_pressure,humidity
2025-05-11 00:00:00+07:00,0.0,0.0,0.343,0.278,0.298,0.392,1007.3249,90.61569
2025-05-11 01:00:00+07:00,0.0,0.0,0.342,0.278,0.298,0.392,1006.42633,90.885086
2025-05-11 02:00:00+07:00,0.0,0.0,0.342,0.278,0.298,0.392,1006.02466,92.79616
2025-05-11 03:00:00+07:00,0.0,0.0,0.342,0.279,0.298,0.392,1005.5235,93.61979
2025-05-11 04:00:00+07:00,0.0,0.0,0.341,0.279,0.298,0.392,1005.4224,93.33119
2025-05-11 05:00:00+07:00,0.0,0.0,0.341,0.279,0.298,0.392,1005.72156,93.89302
2025-05-11 06:00:00+07:00,0.0,0.0,0.341,0.279,0.298,0.392,1006.22015,94.74302
2025-05-11 07:00:00+07:00,0.0,0.0,0.341,0.279,0.298,0.392,1006.82336,93.63819
2025-05-11 08:00:00+07:00,0.0,0.0,0.339,0.279,0.298,0.392,1006.7396,85.50733
2025-05-11 09:00:00+07:00,0.0,0.0,0.335,0.279,0.298,0.392,1007.4492,76.53324
2025-05-11 10:00:00+07:00,0.0,0.0,0.33,0.279,0.298,0.392,1007.1583,69.121414
2025-05-11 11:00:00+07:00,0.0,0.0,0.324,0.279,0.298,0.392,1006.36694,61.855244
2025-05-11 12:00:00+07:00,0.0,0.0,0.315,0.279,0.298,0.392,1005.6743,57.724346
2025-05-11 13:00:00+07:00,1.3,1.3,0.322,0.279,0.298,0.392,1004.9757,57.899242
2025-05-11 14:00:00+07:00,0.9,0.9,0.326,0.279,0.298,0.392,1004.0697,62.920063
2025-05-11 15:00:00+07:00,1.1,1.1,0.334,0.279,0.298,0.392,1003.9554,74.47416
2025-05-11 16:00:00+07:00,0.0,0.0,0.33,0.279,0.298,0.392,1003.3583,74.291824
2025-05-11 17:00:00+07:00,0.0,0.0,0.327,0.279,0.298,0.392,1003.4602,73.89728
2025-05-11 18:00:00+07:00,0.2,0.2,0.328,0.279,0.298,0.392,1005.2427,83.9887
2025-05-11 19:00:00+07:00,0.2,0.2,0.329,0.279,0.298,0.392,1005.9391,84.71371
2025-05-11 20:00:00+07:00,0.0,0.0,0.29,0.278,0.298,0.392,1006.2479,72.197495
2025-05-11 21:00:00+07:00,0.0,0.0,0.289,0.278,0.298,0.392,1006.8435,72.10984
2025-05-11 22:00:00+07:00,0.0,0.0,0.288,0.278,0.298,0.392,1007.0403,75.39444
2025-05-11 23:00:00+07:00,0.0,0.0,0.288,0.278,0.298,0.392,1007.43414,82.67109
2025-05-12 00:00:00+07:00,0.0,0.0,0.287,0.278,0.298,0.392,1006.9294,86.662476
2025-05-12 01:00:00+07:00,0.0,0.0,0.286,0.278,0.298,0.392,1006.92505,88.98716
2025-05-12 02:00:00+07:00,0.1,0.1,0.287,0.278,0.298,0.392,1005.92523,88.69948
2025-05-12 03:00:00+07:00,1.5,1.5,0.304,0.278,0.298,0.392,1005.82294,91.114204
2025-05-12 04:00:00+07:00,0.2,0.2,0.306,0.278,0.298,0.392,1005.52277,91.9399
2025-05-12 05:00:00+07:00,0.0,0.0,0.307,0.278,0.298,0.392,1005.6214,94.17412
2025-05-12 06:00:00+07:00,0.0,0.0,0.307,0.278,0.298,0.392,1005.7177,96.16438
2025-05-12 07:00:00+07:00,0.0,0.0,0.307,0.278,0.298,0.392,1006.625,91.42347
2025-05-12 08:00:00+07:00,0.0,0.0,0.312,0.28,0.298,0.392,1006.3316,87.72396
2025-05-12 09:00:00+07:00,0.0,0.0,0.309,0.28,0.298,0.392,1006.84076,82.76447
2025-05-12 10:00:00+07:00,0.0,0.0,0.305,0.28,0.298,0.392,1006.45197,77.23698
2025-05-12 11:00:00+07:00,0.0,0.0,0.3,0.28,0.298,0.392,1005.9615,69.55596
2025-05-12 12:00:00+07:00,0.0,0.0,0.293,0.28,0.298,0.392,1005.37085,62.472095
2025-05-12 13:00:00+07:00,0.0,0.0,0.286,0.28,0.298,0.392,1004.57025,63.354515
2025-05-12 14:00:00+07:00,0.7,0.7,0.288,0.28,0.298,0.392,1004.0688,64.424614
2025-05-12 15:00:00+07:00,0.3,0.3,0.286,0.28,0.298,0.392,1003.56537,68.28664
2025-05-12 16:00:00+07:00,0.0,0.0,0.283,0.28,0.298,0.392,1002.965,70.1099
2025-05-12 17:00:00+07:00,0.0,0.0,0.28,0.28,0.298,0.392,1003.85846,73.43084
2025-05-12 18:00:00+07:00,0.0,0.0,0.279,0.28,0.298,0.392,1004.65027,79.70141
2025-05-12 19:00:00+07:00,0.0,0.0,0.278,0.28,0.298,0.392,1005.4442,83.27224
2025-05-12 20:00:00+07:00,0.0,0.0,0.264,0.295,0.3,0.392,1005.54517,83.04678
2025-05-12 21:00:00+07:00,0.0,0.0,0.263,0.295,0.3,0.392,1006.24255,84.27229
2025-05-12 22:00:00+07:00,0.0,0.0,0.263,0.295,0.3,0.392,1006.3395,85.24245
2025-05-12 23:00:00+07:00,0.0,0.0,0.262,0.295,0.3,0.392,1006.33856,84.46578
2025-05-13 00:00:00+07:00,0.0,0.0,0.262,0.295,0.3,0.392,1006.1358,87.24759
2025-05-13 01:00:00+07:00,0.0,0.0,0.262,0.295,0.3,0.392,1005.83514,88.016914
2025-05-13 02:00:00+07:00,0.0,0.0,0.262,0.295,0.3,0.392,1005.6347,89.06436
2025-05-13 03:00:00+07:00,0.0,0.0,0.262,0.295,0.3,0.392,1005.63306,89.316124
2025-05-13 04:00:00+07:00,0.0,0.0,0.262,0.295,0.3,0.392,1005.6296,89.547134
2025-05-13 05:00:00+07:00,0.0,0.0,0.262,0.295,0.3,0.392,1006.2271,90.072586
2025-05-13 06:00:00+07:00,0.1,0.1,0.262,0.295,0.3,0.392,1006.8253,90.06556
2025-05-13 07:00:00+07:00,0.1,0.1,0.263,0.295,0.3,0.392,1007.3249,88.194115
2025-05-13 08:00:00+07:00,0.0,0.0,0.296,0.303,0.3,0.392,1007.43915,84.25621
2025-05-13 09:00:00+07:00,0.0,0.0,0.292,0.303,0.3,0.392,1007.8472,77.423706
2025-05-13 10:00:00+07:00,0.0,0.0,0.288,0.303,0.3,0.392,1007.25635,70.95598
2025-05-13 11:00:00+07:00,0.0,0.0,0.281,0.303,0.3,0.392,1007.26544,62.053207
2025-05-13 12:00:00+07:00,0.0,0.0,0.273,0.303,0.3,0.392,1006.17426,55.866737
2025-05-13 13:00:00+07:00,0.0,0.0,0.265,0.303,0.3,0.392,1005.67346,55.96447
2025-05-13 14:00:00+07:00,0.0,0.0,0.258,0.303,0.3,0.392,1004.77203,60.616135
2025-05-13 15:00:00+07:00,1.2,1.2,0.268,0.303,0.3,0.392,1004.05585,73.822655
2025-05-13 16:00:00+07:00,0.1,0.1,0.265,0.303,0.3,0.392,1004.65875,71.31103
2025-05-13 17:00:00+07:00,1.9,1.9,0.286,0.303,0.3,0.392,1005.1502,76.909744
2025-05-13 18:00:00+07:00,0.1,0.1,0.286,0.303,0.3,0.392,1005.84125,84.73981
2025-05-13 19:00:00+07:00,0.1,0.1,0.288,0.303,0.3,0.392,1007.1357,87.53062
2025-05-13 20:00:00+07:00,4.0,4.0,0.312,0.277,0.3,0.392,1008.62317,91.17109
2025-05-13 21:00:00+07:00,1.6,1.6,0.333,0.277,0.3,0.392,1008.7216,91.98313
