date,total_precipitation,rain_only,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,surface_pressure,humidity
2024-06-04 00:00:00+07:00,0.0,0.0,0.485,0.47,0.413,0.456,1009.51685,95.04668
2024-06-04 01:00:00+07:00,0.0,0.0,0.484,0.47,0.413,0.456,1009.0169,97.63894
2024-06-04 02:00:00+07:00,0.0,0.0,0.483,0.471,0.413,0.456,1008.61774,97.931404
2024-06-04 03:00:00+07:00,0.0,0.0,0.482,0.471,0.413,0.456,1008.31836,98.22459
2024-06-04 04:00:00+07:00,0.0,0.0,0.481,0.471,0.413,0.456,1008.5195,96.19518
2024-06-04 05:00:00+07:00,0.0,0.0,0.48,0.471,0.414,0.456,1009.2171,95.9034
2024-06-04 06:00:00+07:00,0.0,0.0,0.48,0.471,0.414,0.456,1009.1167,97.05639
2024-06-04 07:00:00+07:00,0.0,0.0,0.479,0.471,0.414,0.456,1009.82,93.93708
2024-06-04 08:00:00+07:00,0.0,0.0,0.477,0.471,0.414,0.456,1010.43494,82.30046
2024-06-04 09:00:00+07:00,0.0,0.0,0.476,0.47,0.414,0.456,1010.6466,72.38899
2024-06-04 10:00:00+07:00,0.0,0.0,0.474,0.47,0.414,0.456,1010.3557,66.581505
2024-06-04 11:00:00+07:00,0.0,0.0,0.471,0.469,0.414,0.456,1009.8641,61.615177
2024-06-04 12:00:00+07:00,0.0,0.0,0.469,0.468,0.414,0.456,1009.17017,59.585552
2024-06-04 13:00:00+07:00,0.0,0.0,0.466,0.467,0.414,0.456,1008.37177,60.486958
2024-06-04 14:00:00+07:00,0.0,0.0,0.464,0.466,0.414,0.456,1007.67004,62.41474
2024-06-04 15:00:00+07:00,0.0,0.0,0.463,0.466,0.414,0.456,1007.3637,67.44425
2024-06-04 16:00:00+07:00,0.0,0.0,0.461,0.465,0.414,0.456,1007.26135,71.30283
2024-06-04 17:00:00+07:00,0.0,0.0,0.461,0.465,0.414,0.456,1007.85345,75.74009
2024-06-04 18:00:00+07:00,0.0,0.0,0.461,0.464,0.414,0.456,1008.64307,81.160866
2024-06-04 19:00:00+07:00,0.0,0.0,0.46,0.464,0.414,0.456,1009.9337,91.019806
2024-06-04 20:00:00+07:00,0.0,0.0,0.48,0.463,0.413,0.456,1010.5258,95.10388
2024-06-04 21:00:00+07:00,0.1,0.1,0.48,0.463,0.413,0.456,1011.02386,90.67873
2024-06-04 22:00:00+07:00,0.2,0.2,0.48,0.463,0.413,0.456,1011.5164,87.932816
2024-06-04 23:00:00+07:00,0.4,0.4,0.484,0.464,0.413,0.456,1011.01373,91.40506
2024-06-05 00:00:00+07:00,0.0,0.0,0.482,0.464,0.413,0.456,1010.51166,94.74496
2024-06-05 01:00:00+07:00,0.0,0.0,0.481,0.464,0.413,0.456,1009.9103,96.75078
2024-06-05 02:00:00+07:00,0.0,0.0,0.48,0.464,0.413,0.456,1009.4101,97.91836
2024-06-05 03:00:00+07:00,0.0,0.0,0.479,0.464,0.413,0.456,1009.20795,98.5053
2024-06-05 04:00:00+07:00,0.0,0.0,0.478,0.465,0.413,0.456,1009.20703,98.80132
2024-06-05 05:00:00+07:00,0.0,0.0,0.478,0.465,0.413,0.456,1009.50696,99.100464
2024-06-05 06:00:00+07:00,0.0,0.0,0.477,0.465,0.413,0.456,1009.8064,98.80222
2024-06-05 07:00:00+07:00,0.0,0.0,0.476,0.465,0.413,0.456,1010.4146,95.330315
2024-06-05 08:00:00+07:00,0.0,0.0,0.469,0.464,0.414,0.456,1011.3347,82.57018
2024-06-05 09:00:00+07:00,0.0,0.0,0.468,0.463,0.414,0.456,1011.44556,73.05958
2024-06-05 10:00:00+07:00,0.0,0.0,0.466,0.463,0.414,0.456,1011.0539,66.37183
2024-06-05 11:00:00+07:00,0.0,0.0,0.464,0.462,0.413,0.456,1010.56067,62.671215
2024-06-05 12:00:00+07:00,0.0,0.0,0.461,0.461,0.413,0.456,1009.66626,61.4963
2024-06-05 13:00:00+07:00,0.0,0.0,0.459,0.46,0.413,0.456,1008.76874,61.703148
2024-06-05 14:00:00+07:00,0.0,0.0,0.457,0.459,0.413,0.456,1007.57117,62.82221
2024-06-05 15:00:00+07:00,0.2,0.2,0.457,0.459,0.413,0.456,1007.45966,69.38536
2024-06-05 16:00:00+07:00,0.8,0.8,0.462,0.458,0.413,0.456,1007.4451,79.00337
2024-06-05 17:00:00+07:00,0.0,0.0,0.462,0.458,0.413,0.456,1007.5478,79.29448
2024-06-05 18:00:00+07:00,0.0,0.0,0.462,0.458,0.413,0.456,1007.73914,89.42806
2024-06-05 19:00:00+07:00,0.0,0.0,0.461,0.458,0.413,0.456,1008.33325,90.44574
2024-06-05 20:00:00+07:00,0.0,0.0,0.445,0.453,0.409,0.456,1009.43506,87.84302
2024-06-05 21:00:00+07:00,0.0,0.0,0.445,0.453,0.409,0.456,1010.0313,86.77289
2024-06-05 22:00:00+07:00,0.0,0.0,0.445,0.453,0.409,0.456,1010.22876,85.452484
2024-06-05 23:00:00+07:00,0.0,0.0,0.445,0.453,0.409,0.456,1010.2249,85.912415
2024-06-06 00:00:00+07:00,0.0,0.0,0.445,0.453,0.409,0.456,1010.0218,88.22304
2024-06-06 01:00:00+07:00,0.0,0.0,0.445,0.453,0.409,0.456,1009.51996,90.885086
2024-06-06 02:00:00+07:00,0.0,0.0,0.445,0.453,0.409,0.456,1009.1177,92.790955
2024-06-06 03:00:00+07:00,0.0,0.0,0.445,0.452,0.409,0.456,1009.2159,91.94281
2024-06-06 04:00:00+07:00,0.0,0.0,0.445,0.452,0.409,0.456,1009.11194,92.74926
2024-06-06 05:00:00+07:00,0.0,0.0,0.445,0.452,0.409,0.456,1009.20953,93.294876
2024-06-06 06:00:00+07:00,0.0,0.0,0.445,0.452,0.409,0.456,1009.2057,94.98661
2024-06-06 07:00:00+07:00,0.0,0.0,0.445,0.452,0.409,0.456,1009.5137,90.00543
2024-06-06 08:00:00+07:00,0.0,0.0,0.441,0.451,0.408,0.456,1010.6342,77.2688
2024-06-06 09:00:00+07:00,0.0,0.0,0.44,0.45,0.408,0.456,1010.0481,71.96489
2024-06-06 10:00:00+07:00,0.0,0.0,0.439,0.449,0.408,0.456,1009.5583,62.719543
2024-06-06 11:00:00+07:00,0.0,0.0,0.437,0.448,0.408,0.456,1009.1657,55.77042
2024-06-06 12:00:00+07:00,0.0,0.0,0.434,0.448,0.408,0.456,1008.27075,53.235504
2024-06-06 13:00:00+07:00,0.0,0.0,0.432,0.447,0.408,0.456,1007.4741,53.135464
2024-06-06 14:00:00+07:00,0.0,0.0,0.43,0.446,0.407,0.456,1006.8701,56.441257
