date,total_precipitation,rain_only,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,surface_pressure,humidity
2025-08-12 00:00:00+07:00,0.5,0.5,0.275,0.267,0.274,0.388,1009.213,92.198044
2025-08-12 01:00:00+07:00,1.1,1.1,0.288,0.267,0.274,0.388,1008.91235,93.03021
2025-08-12 02:00:00+07:00,0.0,0.0,0.288,0.267,0.274,0.388,1008.2122,94.72189
2025-08-12 03:00:00+07:00,0.0,0.0,0.288,0.267,0.274,0.388,1007.8115,95.86715
2025-08-12 04:00:00+07:00,0.0,0.0,0.289,0.267,0.274,0.388,1007.6113,97.32366
2025-08-12 05:00:00+07:00,0.0,0.0,0.289,0.267,0.274,0.388,1007.60876,98.204094
2025-08-12 06:00:00+07:00,0.0,0.0,0.289,0.267,0.274,0.388,1008.0073,97.905975
2025-08-12 07:00:00+07:00,0.0,0.0,0.288,0.267,0.274,0.388,1008.7131,91.358795
2025-08-12 08:00:00+07:00,0.0,0.0,0.288,0.267,0.274,0.388,1008.82587,87.71537
2025-08-12 09:00:00+07:00,0.0,0.0,0.285,0.267,0.275,0.388,1009.33563,77.94096
2025-08-12 10:00:00+07:00,0.1,0.1,0.281,0.267,0.275,0.388,1009.045,71.4008
2025-08-12 11:00:00+07:00,0.1,0.1,0.276,0.267,0.275,0.388,1008.552,67.78943
2025-08-12 12:00:00+07:00,0.1,0.1,0.27,0.267,0.275,0.388,1007.66,64.967926
2025-08-12 13:00:00+07:00,10.1,10.1,0.396,0.267,0.275,0.388,1007.93,83.1184
2025-08-12 14:00:00+07:00,0.2,0.2,0.395,0.267,0.275,0.388,1007.43066,82.11456
2025-08-12 15:00:00+07:00,0.1,0.1,0.392,0.267,0.275,0.388,1006.9351,79.973976
2025-08-12 16:00:00+07:00,0.1,0.1,0.389,0.267,0.275,0.388,1006.73553,79.49196
2025-08-12 17:00:00+07:00,0.0,0.0,0.387,0.267,0.275,0.388,1007.1334,80.43896
2025-08-12 18:00:00+07:00,2.1,2.1,0.411,0.268,0.275,0.388,1008.32477,82.541405
2025-08-12 19:00:00+07:00,1.3,1.3,0.427,0.268,0.275,0.388,1008.71906,89.2329
2025-08-12 20:00:00+07:00,0.6,0.6,0.431,0.268,0.275,0.388,1009.61725,92.79616
2025-08-12 21:00:00+07:00,0.1,0.1,0.43,0.269,0.275,0.388,1010.01196,96.75676
2025-08-12 22:00:00+07:00,0.0,0.0,0.428,0.269,0.275,0.388,1010.01294,95.89287
2025-08-12 23:00:00+07:00,0.0,0.0,0.427,0.27,0.275,0.388,1010.1112,95.597176
2025-08-13 00:00:00+07:00,0.0,0.0,0.425,0.27,0.275,0.388,1009.711,94.16353
2025-08-13 01:00:00+07:00,0.0,0.0,0.424,0.271,0.275,0.388,1009.2117,93.59432
2025-08-13 02:00:00+07:00,0.0,0.0,0.423,0.271,0.275,0.388,1008.91113,95.0104
2025-08-13 03:00:00+07:00,0.0,0.0,0.422,0.272,0.275,0.388,1008.51135,95.00674
2025-08-13 04:00:00+07:00,0.0,0.0,0.42,0.272,0.275,0.388,1008.5094,95.8641
2025-08-13 05:00:00+07:00,0.0,0.0,0.419,0.272,0.275,0.388,1008.80536,96.72547
2025-08-13 06:00:00+07:00,0.0,0.0,0.418,0.273,0.275,0.388,1009.1034,96.72064
2025-08-13 07:00:00+07:00,0.0,0.0,0.417,0.273,0.275,0.388,1009.81024,93.30945
2025-08-13 08:00:00+07:00,0.0,0.0,0.416,0.274,0.275,0.388,1010.1213,86.118256
2025-08-13 09:00:00+07:00,0.0,0.0,0.412,0.275,0.275,0.388,1010.23376,75.85195
2025-08-13 10:00:00+07:00,0.0,0.0,0.405,0.275,0.275,0.388,1009.8434,68.64697
2025-08-13 11:00:00+07:00,0.0,0.0,0.398,0.275,0.275,0.388,1009.4502,61.32492
2025-08-13 12:00:00+07:00,0.0,0.0,0.389,0.275,0.275,0.388,1008.6588,56.16534
2025-08-13 13:00:00+07:00,0.4,0.4,0.384,0.275,0.275,0.388,1008.14874,63.28785
2025-08-13 14:00:00+07:00,0.0,0.0,0.379,0.275,0.275,0.388,1007.1486,69.68555
2025-08-13 15:00:00+07:00,0.1,0.1,0.373,0.276,0.275,0.388,1006.9477,70.07169
2025-08-13 16:00:00+07:00,1.7,1.7,0.389,0.276,0.275,0.388,1007.43567,75.76582
2025-08-13 17:00:00+07:00,5.2,5.2,0.454,0.276,0.275,0.388,1008.02185,86.3263
2025-08-13 18:00:00+07:00,0.9,0.9,0.461,0.277,0.275,0.388,1008.8174,88.14011
2025-08-13 19:00:00+07:00,0.4,0.4,0.462,0.279,0.275,0.388,1009.5137,90.00543
2025-08-13 20:00:00+07:00,0.0,0.0,0.463,0.3,0.275,0.388,1009.7133,90.27837
2025-08-13 21:00:00+07:00,0.0,0.0,0.459,0.302,0.275,0.388,1010.3098,89.98408
2025-08-13 22:00:00+07:00,0.0,0.0,0.455,0.303,0.275,0.388,1010.61017,90.53851
2025-08-13 23:00:00+07:00,0.0,0.0,0.452,0.303,0.275,0.388,1010.608,93.587326
2025-08-14 00:00:00+07:00,0.0,0.0,0.45,0.304,0.275,0.388,1010.5065,95.003105
2025-08-14 01:00:00+07:00,0.0,0.0,0.447,0.305,0.275,0.388,1009.9077,94.429886
2025-08-14 02:00:00+07:00,0.0,0.0,0.445,0.306,0.275,0.388,1009.8058,96.44171
2025-08-14 03:00:00+07:00,0.0,0.0,0.443,0.306,0.275,0.388,1009.2064,96.43907
2025-08-14 04:00:00+07:00,0.0,0.0,0.442,0.307,0.275,0.388,1009.30554,96.43777
2025-08-14 05:00:00+07:00,0.2,0.2,0.442,0.308,0.275,0.388,1009.50604,95.56802
2025-08-14 06:00:00+07:00,1.6,1.6,0.457,0.308,0.275,0.388,1009.60406,94.69289
2025-08-14 07:00:00+07:00,0.1,0.1,0.456,0.309,0.275,0.388,1010.40576,93.00495
2025-08-14 08:00:00+07:00,1.0,1.0,0.459,0.311,0.275,0.388,1011.6122,76.59676
2025-08-14 09:00:00+07:00,0.0,0.0,0.454,0.312,0.275,0.388,1011.81177,75.425
2025-08-14 10:00:00+07:00,0.0,0.0,0.45,0.313,0.275,0.388,1011.41235,76.11834
2025-08-14 11:00:00+07:00,0.2,0.2,0.448,0.313,0.275,0.388,1010.5144,78.5048
2025-08-14 12:00:00+07:00,0.0,0.0,0.443,0.314,0.275,0.388,1009.6246,75.38511
2025-08-14 13:00:00+07:00,0.0,0.0,0.436,0.314,0.275,0.388,1008.7374,70.75278
2025-08-14 14:00:00+07:00,0.0,0.0,0.428,0.315,0.275,0.388,1007.7493,64.0553
2025-08-14 15:00:00+07:00,0.0,0.0,0.421,0.315,0.275,0.388,1007.05444,62.62731
2025-08-14 16:00:00+07:00,0.0,0.0,0.415,0.315,0.275,0.388,1006.65375,63.341717
2025-08-14 17:00:00+07:00,1.9,1.9,0.434,0.316,0.275,0.388,1007.8194,86.81381
2025-08-14 18:00:00+07:00,1.0,1.0,0.443,0.316,0.275,0.388,1007.81244,92.1699
2025-08-14 19:00:00+07:00,1.5,1.5,0.459,0.317,0.275,0.388,1008.3089,95.56966
