date,total_precipitation,rain_only,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,surface_pressure,humidity
2024-03-03 00:00:00+07:00,0.0,0.0,0.497,0.508,0.496,0.411,1008.6187,95.33196
2024-03-03 01:00:00+07:00,0.0,0.0,0.496,0.507,0.496,0.411,1007.81726,97.04989
2024-03-03 02:00:00+07:00,0.0,0.0,0.495,0.507,0.496,0.411,1007.117,97.33654
2024-03-03 03:00:00+07:00,0.0,0.0,0.495,0.506,0.496,0.411,1006.7166,97.04118
2024-03-03 04:00:00+07:00,0.0,0.0,0.494,0.506,0.496,0.411,1007.1158,97.04118
2024-03-03 05:00:00+07:00,0.0,0.0,0.494,0.505,0.496,0.411,1007.5136,97.32964
2024-03-03 06:00:00+07:00,0.1,0.1,0.493,0.505,0.496,0.411,1007.81555,95.883835
2024-03-03 07:00:00+07:00,0.0,0.0,0.493,0.504,0.496,0.411,1008.721,92.8091
2024-03-03 08:00:00+07:00,0.4,0.4,0.495,0.503,0.497,0.411,1009.71857,95.05747
2024-03-03 09:00:00+07:00,0.2,0.2,0.496,0.503,0.497,0.411,1009.73193,86.256676
2024-03-03 10:00:00+07:00,0.1,0.1,0.494,0.502,0.497,0.411,1009.3473,78.4178
2024-03-03 11:00:00+07:00,0.1,0.1,0.493,0.501,0.497,0.411,1008.75854,72.38039
2024-03-03 12:00:00+07:00,0.3,0.3,0.492,0.5,0.497,0.411,1008.0537,73.531425
2024-03-03 13:00:00+07:00,5.7,5.7,0.51,0.512,0.497,0.411,1007.63837,85.26268
2024-03-03 14:00:00+07:00,0.3,0.3,0.509,0.512,0.497,0.411,1006.4462,79.9333
2024-03-03 15:00:00+07:00,0.0,0.0,0.506,0.511,0.497,0.411,1006.14685,79.21938
2024-03-03 16:00:00+07:00,0.0,0.0,0.503,0.51,0.497,0.411,1005.7482,78.52513
2024-03-03 17:00:00+07:00,0.0,0.0,0.501,0.509,0.497,0.412,1005.94727,79.45671
2024-03-03 18:00:00+07:00,0.1,0.1,0.5,0.509,0.498,0.412,1006.9367,85.21713
2024-03-03 19:00:00+07:00,0.0,0.0,0.499,0.508,0.498,0.412,1007.93024,89.3349
2024-03-03 20:00:00+07:00,0.0,0.0,0.492,0.506,0.497,0.412,1008.528,91.211845
2024-03-03 21:00:00+07:00,0.0,0.0,0.491,0.506,0.498,0.412,1009.32446,90.652275
2024-03-03 22:00:00+07:00,0.0,0.0,0.491,0.505,0.498,0.412,1009.62134,92.54989
2024-03-03 23:00:00+07:00,0.0,0.0,0.491,0.504,0.498,0.412,1009.22034,94.49428
2024-03-04 00:00:00+07:00,0.0,0.0,0.49,0.504,0.498,0.412,1008.92,95.05569
2024-03-04 01:00:00+07:00,0.0,0.0,0.49,0.503,0.498,0.412,1008.0199,95.61805
2024-03-04 02:00:00+07:00,0.0,0.0,0.49,0.503,0.498,0.412,1007.6204,93.62903
2024-03-04 03:00:00+07:00,0.0,0.0,0.489,0.502,0.498,0.412,1007.1205,93.34087
2024-03-04 04:00:00+07:00,0.0,0.0,0.489,0.502,0.498,0.412,1006.9197,92.77276
2024-03-04 05:00:00+07:00,0.0,0.0,0.489,0.501,0.498,0.412,1006.9199,91.11105
2024-03-04 06:00:00+07:00,0.0,0.0,0.488,0.501,0.498,0.412,1007.41864,90.832924
2024-03-04 07:00:00+07:00,0.0,0.0,0.488,0.501,0.498,0.412,1008.02686,87.4435
2024-03-04 08:00:00+07:00,0.0,0.0,0.486,0.5,0.498,0.413,1008.6412,80.15938
2024-03-04 09:00:00+07:00,0.0,0.0,0.485,0.499,0.497,0.413,1008.7529,73.53977
2024-03-04 10:00:00+07:00,0.1,0.1,0.484,0.498,0.497,0.413,1008.5603,69.66771
2024-03-04 11:00:00+07:00,0.1,0.1,0.482,0.496,0.497,0.413,1007.76984,65.66747
2024-03-04 12:00:00+07:00,0.1,0.1,0.48,0.495,0.497,0.413,1006.7753,65.7689
2024-03-04 13:00:00+07:00,0.1,0.1,0.478,0.494,0.496,0.413,1005.77325,65.45166
2024-03-04 14:00:00+07:00,4.4,4.4,0.509,0.501,0.496,0.413,1005.7571,76.63152
2024-03-04 15:00:00+07:00,0.7,0.7,0.511,0.502,0.496,0.413,1005.25214,79.28769
2024-03-04 16:00:00+07:00,0.1,0.1,0.507,0.502,0.496,0.413,1005.0566,77.73529
2024-03-04 17:00:00+07:00,0.4,0.4,0.506,0.503,0.496,0.413,1005.6488,81.882935
2024-03-04 18:00:00+07:00,0.0,0.0,0.504,0.503,0.496,0.413,1006.44275,86.31337
2024-03-04 19:00:00+07:00,0.0,0.0,0.503,0.503,0.496,0.413,1007.03705,88.333694
2024-03-04 20:00:00+07:00,0.0,0.0,0.497,0.508,0.502,0.413,1008.0306,87.75389
2024-03-04 21:00:00+07:00,0.0,0.0,0.496,0.508,0.502,0.413,1008.3269,88.50883
2024-03-04 22:00:00+07:00,0.0,0.0,0.495,0.507,0.502,0.414,1008.5249,88.48865
2024-03-04 23:00:00+07:00,0.0,0.0,0.494,0.506,0.502,0.414,1008.3238,87.67667
2024-03-05 00:00:00+07:00,0.0,0.0,0.494,0.506,0.502,0.414,1007.72424,86.35479
2024-03-05 01:00:00+07:00,0.0,0.0,0.493,0.505,0.502,0.414,1006.8262,86.094185
2024-03-05 02:00:00+07:00,0.0,0.0,0.493,0.505,0.502,0.414,1006.3266,86.606735
2024-03-05 03:00:00+07:00,0.0,0.0,0.492,0.504,0.502,0.414,1006.02496,87.89893
2024-03-05 04:00:00+07:00,0.0,0.0,0.491,0.504,0.502,0.414,1006.0244,88.959984
2024-03-05 05:00:00+07:00,0.0,0.0,0.491,0.503,0.502,0.414,1006.22205,90.839485
2024-03-05 06:00:00+07:00,0.0,0.0,0.491,0.503,0.502,0.414,1006.8211,90.568855
2024-03-05 07:00:00+07:00,0.0,0.0,0.49,0.503,0.502,0.414,1007.6289,86.67634
2024-03-05 08:00:00+07:00,0.0,0.0,0.487,0.501,0.502,0.414,1008.3418,79.20564
2024-03-05 09:00:00+07:00,0.0,0.0,0.486,0.5,0.502,0.415,1008.55237,71.569824
2024-03-05 10:00:00+07:00,0.0,0.0,0.484,0.499,0.501,0.415,1007.9615,66.61155
2024-03-05 11:00:00+07:00,0.1,0.1,0.482,0.497,0.501,0.415,1007.1705,64.67495
2024-03-05 12:00:00+07:00,7.2,7.2,0.52,0.503,0.501,0.415,1007.04626,80.19879
2024-03-05 13:00:00+07:00,0.6,0.6,0.505,0.509,0.501,0.415,1005.65454,81.25467
2024-03-05 14:00:00+07:00,3.6,3.6,0.502,0.514,0.501,0.415,1004.8593,75.73229
2024-03-05 15:00:00+07:00,0.2,0.2,0.501,0.512,0.501,0.415,1004.359,76.60888
2024-03-05 16:00:00+07:00,0.0,0.0,0.499,0.511,0.501,0.415,1003.9611,73.506325
2024-03-05 17:00:00+07:00,0.1,0.1,0.497,0.51,0.501,0.415,1004.556,77.24438
2024-03-05 18:00:00+07:00,0.0,0.0,0.496,0.509,0.501,0.415,1005.14734,81.346954
2024-03-05 19:00:00+07:00,0.0,0.0,0.495,0.508,0.501,0.415,1006.23944,83.47094
2024-03-05 20:00:00+07:00,0.0,0.0,0.494,0.506,0.506,0.416,1006.9361,82.44043
2024-03-05 21:00:00+07:00,0.0,0.0,0.493,0.506,0.506,0.416,1007.43317,83.15851
2024-03-05 22:00:00+07:00,0.0,0.0,0.493,0.505,0.506,0.416,1007.3321,84.143105
2024-03-05 23:00:00+07:00,0.0,0.0,0.492,0.505,0.505,0.416,1007.1297,86.15186
2024-03-06 00:00:00+07:00,0.0,0.0,0.492,0.504,0.505,0.416,1007.0276,87.95393
2024-03-06 01:00:00+07:00,0.0,0.0,0.491,0.504,0.505,0.416,1006.2296,87.9581
2024-03-06 02:00:00+07:00,0.0,0.0,0.491,0.503,0.505,0.416,1005.3315,88.75499
2024-03-06 03:00:00+07:00,0.0,0.0,0.49,0.503,0.505,0.416,1005.1313,89.55082
2024-03-06 04:00:00+07:00,0.0,0.0,0.49,0.502,0.505,0.417,1005.12964,90.61904
2024-03-06 05:00:00+07:00,0.0,0.0,0.489,0.502,0.505,0.417,1005.72815,90.88832
2024-03-06 06:00:00+07:00,0.0,0.0,0.489,0.501,0.505,0.417,1006.32715,90.61904
2024-03-06 07:00:00+07:00,0.0,0.0,0.488,0.501,0.505,0.417,1007.03455,86.99149
2024-03-06 08:00:00+07:00,0.0,0.0,0.485,0.498,0.504,0.417,1007.4465,79.9731
2024-03-06 09:00:00+07:00,0.1,0.1,0.484,0.497,0.504,0.417,1007.6565,73.354225
