date,total_precipitation,rain_only,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,surface_pressure,humidity
2024-09-05 00:00:00+07:00,0.0,0.0,0.317,0.29,0.355,0.436,1008.3234,77.16773
2024-09-05 01:00:00+07:00,0.0,0.0,0.317,0.29,0.355,0.436,1007.9242,77.16773
2024-09-05 02:00:00+07:00,0.0,0.0,0.317,0.29,0.355,0.436,1007.3249,77.62697
2024-09-05 03:00:00+07:00,0.0,0.0,0.317,0.29,0.355,0.436,1007.42236,79.265594
2024-09-05 04:00:00+07:00,0.0,0.0,0.317,0.29,0.355,0.436,1007.6208,82.452194
2024-09-05 05:00:00+07:00,0.0,0.0,0.317,0.29,0.355,0.436,1007.82227,79.27249
2024-09-05 06:00:00+07:00,0.0,0.0,0.317,0.29,0.355,0.436,1008.31396,86.75844
2024-09-05 07:00:00+07:00,0.0,0.0,0.317,0.29,0.355,0.436,1008.82623,75.8476
2024-09-05 08:00:00+07:00,0.0,0.0,0.316,0.29,0.355,0.436,1009.24243,67.54381
2024-09-05 09:00:00+07:00,0.0,0.0,0.315,0.29,0.355,0.436,1009.25757,57.38274
2024-09-05 10:00:00+07:00,0.0,0.0,0.314,0.29,0.355,0.436,1008.9696,49.62527
2024-09-05 11:00:00+07:00,0.1,0.1,0.314,0.29,0.355,0.436,1007.8797,45.251762
2024-09-05 12:00:00+07:00,0.2,0.2,0.314,0.29,0.355,0.436,1006.77844,48.43701
2024-09-05 13:00:00+07:00,0.4,0.4,0.317,0.29,0.355,0.436,1006.2636,59.705128
2024-09-05 14:00:00+07:00,0.1,0.1,0.316,0.29,0.355,0.435,1005.57196,56.93447
2024-09-05 15:00:00+07:00,0.5,0.5,0.32,0.29,0.354,0.435,1005.36774,62.37423
2024-09-05 16:00:00+07:00,0.7,0.7,0.326,0.29,0.354,0.435,1005.46155,66.0613
2024-09-05 17:00:00+07:00,11.5,11.5,0.481,0.29,0.354,0.435,1006.53284,87.478455
2024-09-05 18:00:00+07:00,1.6,1.6,0.489,0.294,0.354,0.435,1006.9259,88.998825
2024-09-05 19:00:00+07:00,0.1,0.1,0.48,0.297,0.354,0.435,1007.4212,91.40506
2024-09-05 20:00:00+07:00,0.0,0.0,0.314,0.287,0.354,0.435,1007.6312,82.132675
2024-09-05 21:00:00+07:00,0.0,0.0,0.314,0.287,0.354,0.435,1008.1279,83.346886
2024-09-05 22:00:00+07:00,0.0,0.0,0.314,0.287,0.354,0.435,1008.325,86.37844
2024-09-05 23:00:00+07:00,0.0,0.0,0.314,0.287,0.354,0.435,1007.821,91.96298
2024-09-06 00:00:00+07:00,0.0,0.0,0.314,0.287,0.354,0.435,1007.32007,94.1868
2024-09-06 01:00:00+07:00,0.0,0.0,0.314,0.287,0.354,0.435,1007.2158,97.334564
2024-09-06 02:00:00+07:00,0.0,0.0,0.314,0.287,0.354,0.435,1007.3148,98.21406
