date,total_precipitation,rain_only,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,surface_pressure,humidity
2025-07-12 00:00:00+07:00,0.0,0.0,0.185,0.277,0.269,0.389,1009.1272,78.22637
2025-07-12 01:00:00+07:00,0.0,0.0,0.185,0.277,0.269,0.389,1008.72485,77.448975
2025-07-12 02:00:00+07:00,0.0,0.0,0.185,0.277,0.269,0.389,1008.2232,76.92413
2025-07-12 03:00:00+07:00,0.0,0.0,0.184,0.277,0.269,0.389,1008.0209,78.77443
2025-07-12 04:00:00+07:00,0.0,0.0,0.184,0.277,0.269,0.389,1008.11725,81.90746
2025-07-12 05:00:00+07:00,0.0,0.0,0.184,0.277,0.269,0.389,1008.0126,86.99604
2025-07-12 06:00:00+07:00,0.0,0.0,0.184,0.277,0.269,0.389,1008.20874,90.20181
2025-07-12 07:00:00+07:00,0.0,0.0,0.184,0.277,0.269,0.389,1008.3111,88.861984
2025-07-12 08:00:00+07:00,0.0,0.0,0.181,0.277,0.269,0.389,1009.0277,76.118706
2025-07-12 09:00:00+07:00,0.0,0.0,0.18,0.277,0.269,0.389,1008.7425,63.125626
2025-07-12 10:00:00+07:00,0.0,0.0,0.178,0.277,0.269,0.389,1008.75195,55.93577
2025-07-12 11:00:00+07:00,0.0,0.0,0.175,0.277,0.269,0.389,1007.86115,51.544594
2025-07-12 12:00:00+07:00,0.0,0.0,0.172,0.277,0.269,0.389,1007.2683,48.521126
2025-07-12 13:00:00+07:00,0.0,0.0,0.17,0.277,0.269,0.389,1006.6736,45.765347
2025-07-12 14:00:00+07:00,0.0,0.0,0.168,0.277,0.269,0.389,1005.88,42.916046
2025-07-12 15:00:00+07:00,0.0,0.0,0.167,0.277,0.269,0.389,1004.9811,43.157543
2025-07-12 16:00:00+07:00,0.0,0.0,0.166,0.277,0.269,0.389,1004.7793,42.794445
2025-07-12 17:00:00+07:00,0.0,0.0,0.165,0.277,0.269,0.389,1005.471,47.4382
2025-07-12 18:00:00+07:00,0.0,0.0,0.165,0.277,0.269,0.389,1006.1573,54.737415
