date,total_precipitation,rain_only,soil_moisture_0_7cm,soil_moisture_7_28cm,soil_moisture_28_100cm,soil_moisture_100_255cm,surface_pressure,humidity
2024-10-06 00:00:00+07:00,0.0,0.0,0.444,0.428,0.311,0.428,1009.0188,94.20153
2024-10-06 01:00:00+07:00,0.0,0.0,0.444,0.428,0.311,0.428,1008.5176,96.18687
2024-10-06 02:00:00+07:00,0.0,0.0,0.443,0.428,0.311,0.428,1008.1149,97.33654
2024-10-06 03:00:00+07:00,0.0,0.0,0.443,0.428,0.311,0.428,1007.91125,98.21005
2024-10-06 04:00:00+07:00,0.0,0.0,0.443,0.428,0.311,0.428,1007.71045,98.504196
2024-10-06 05:00:00+07:00,0.0,0.0,0.443,0.427,0.311,0.428,1007.8084,99.09849
2024-10-06 06:00:00+07:00,0.0,0.0,0.442,0.427,0.312,0.428,1008.3111,98.80404
2024-10-06 07:00:00+07:00,0.0,0.0,0.442,0.427,0.312,0.428,1008.8249,90.374565
2024-10-06 08:00:00+07:00,0.0,0.0,0.44,0.426,0.31,0.428,1009.5424,75.10776
2024-10-06 09:00:00+07:00,0.1,0.1,0.439,0.425,0.31,0.428,1009.6536,66.28112
2024-10-06 10:00:00+07:00,0.0,0.0,0.437,0.424,0.31,0.428,1009.162,60.58244
2024-10-06 11:00:00+07:00,0.0,0.0,0.434,0.423,0.31,0.427,1008.56976,58.12123
2024-10-06 12:00:00+07:00,0.0,0.0,0.432,0.422,0.31,0.427,1007.7727,59.038906
2024-10-06 13:00:00+07:00,0.0,0.0,0.429,0.421,0.31,0.427,1006.96545,61.65771
2024-10-06 14:00:00+07:00,0.6,0.6,0.432,0.421,0.31,0.427,1006.05237,74.28363
2024-10-06 15:00:00+07:00,1.1,1.1,0.444,0.421,0.31,0.427,1006.05743,71.7846
2024-10-06 16:00:00+07:00,1.3,1.3,0.457,0.42,0.31,0.427,1006.5483,72.652374
2024-10-06 17:00:00+07:00,2.5,2.5,0.484,0.421,0.31,0.427,1007.1278,85.34692
2024-10-06 18:00:00+07:00,0.3,0.3,0.483,0.422,0.31,0.427,1007.6252,90.08314
2024-10-06 19:00:00+07:00,0.1,0.1,0.481,0.423,0.31,0.427,1008.52295,90.62233
2024-10-06 20:00:00+07:00,0.0,0.0,0.429,0.42,0.306,0.427,1009.03046,85.69896
2024-10-06 21:00:00+07:00,0.0,0.0,0.429,0.42,0.307,0.427,1009.6242,87.452255
2024-10-06 22:00:00+07:00,0.0,0.0,0.428,0.42,0.307,0.427,1009.7199,89.80209
2024-10-06 23:00:00+07:00,0.0,0.0,0.428,0.42,0.307,0.427,1009.41705,92.790955
2024-10-07 00:00:00+07:00,0.0,0.0,0.428,0.419,0.307,0.427,1009.1148,95.31833
2024-10-07 01:00:00+07:00,0.0,0.0,0.428,0.419,0.307,0.427,1008.613,96.46002
2024-10-07 02:00:00+07:00,0.0,0.0,0.428,0.419,0.307,0.427,1008.11084,97.03244
2024-10-07 03:00:00+07:00,0.0,0.0,0.428,0.419,0.307,0.427,1008.20776,97.02363
2024-10-07 04:00:00+07:00,0.0,0.0,0.428,0.419,0.307,0.427,1008.3054,96.72182
2024-10-07 05:00:00+07:00,0.0,0.0,0.428,0.419,0.307,0.427,1008.8019,95.833534
2024-10-07 06:00:00+07:00,0.0,0.0,0.427,0.419,0.307,0.427,1009.501,93.52643
